definition,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
Right.letter_b,0.7909352779388428,0.8580340147018433,1.183094013867958e-06,0.7083203196525574,0.8161946535110474,-0.044999122619628906,0.6542753577232361,0.7271876335144043,-0.08265653252601624,0.7029291987419128,0.682924211025238,-0.11734796315431595,0.7886485457420349,0.7005419135093689,-0.15517188608646393,0.6753215789794922,0.5418796539306641,-0.0727873146533966,0.6768165230751038,0.3952953815460205,-0.11667980253696442,0.6849398612976074,0.29905104637145996,-0.15027011930942535,0.6972188949584961,0.21355131268501282,-0.17603835463523865,0.732344388961792,0.5279821157455444,-0.08214275538921356,0.7382994294166565,0.35937365889549255,-0.11916995048522949,0.7515566945075989,0.24634692072868347,-0.1472451090812683,0.7655149102210999,0.15039294958114624,-0.16887538135051727,0.7862621545791626,0.5517715811729431,-0.0957881286740303,0.795103907585144,0.3859556317329407,-0.1298762857913971,0.8038937449455261,0.28227588534355164,-0.1562788486480713,0.8118078708648682,0.19289648532867432,-0.17547190189361572,0.839802622795105,0.602617621421814,-0.11361154913902283,0.8562624454498291,0.4811517596244812,-0.14480265974998474,0.8649494051933289,0.39625537395477295,-0.1618044078350067,0.8708417415618896,0.31877601146698,-0.1746666580438614
Right.letter_b,0.7947707772254944,0.8562151193618774,1.1872422192027443e-06,0.7104108929634094,0.8162087202072144,-0.047556862235069275,0.6546468138694763,0.7283493876457214,-0.08669484406709671,0.701714277267456,0.6850601434707642,-0.12250172346830368,0.7885600328445435,0.7037651538848877,-0.1613229215145111,0.6762300729751587,0.5411163568496704,-0.07490528374910355,0.6779669523239136,0.3953123688697815,-0.11946315318346024,0.6859395503997803,0.29919639229774475,-0.15345537662506104,0.6985953450202942,0.21309557557106018,-0.17963233590126038,0.7332635521888733,0.5267744660377502,-0.08337896317243576,0.7381216287612915,0.3589465022087097,-0.12132073938846588,0.7510846853256226,0.24714091420173645,-0.15002068877220154,0.7652395367622375,0.1511484980583191,-0.17211464047431946,0.7870627045631409,0.5500971078872681,-0.0963585302233696,0.7949955463409424,0.386049747467041,-0.13151398301124573,0.8041636347770691,0.2829241156578064,-0.15888020396232605,0.8125507831573486,0.19296827912330627,-0.1786910444498062,0.8403249979019165,0.6003114581108093,-0.11368715763092041,0.8556722402572632,0.47951626777648926,-0.14564067125320435,0.864815890789032,0.3955245614051819,-0.16347765922546387,0.8712188601493835,0.3180961608886719,-0.17699119448661804
Right.letter_b,0.7955222129821777,0.8520869016647339,1.1995132354059024e-06,0.7093477249145508,0.8114672899246216,-0.041839346289634705,0.6538861989974976,0.7219527959823608,-0.07828206568956375,0.6971386671066284,0.686682939529419,-0.11268965899944305,0.7773998379707336,0.7108281850814819,-0.1507396548986435,0.6751154065132141,0.5376744866371155,-0.0695868507027626,0.6784219741821289,0.3915635645389557,-0.11169654875993729,0.6863712668418884,0.2971741557121277,-0.14395856857299805,0.6977260112762451,0.21331897377967834,-0.16900791227817535,0.7319296598434448,0.5255495309829712,-0.0804714784026146,0.7392388582229614,0.35730159282684326,-0.11640483886003494,0.7535262107849121,0.24581032991409302,-0.14406757056713104,0.7681699395179749,0.15119388699531555,-0.1655854731798172,0.7854184508323669,0.5501769781112671,-0.09543101489543915,0.7947051525115967,0.3837844133377075,-0.12885631620883942,0.8043278455734253,0.2811582684516907,-0.15599274635314941,0.8122466206550598,0.19238021969795227,-0.17589633166790009,0.8378763794898987,0.6009882688522339,-0.11416836827993393,0.8550429940223694,0.47854936122894287,-0.14480049908161163,0.8644159436225891,0.39396923780441284,-0.1621621996164322,0.8701775074005127,0.31602388620376587,-0.17555825412273407
Right.letter_b,0.7917643189430237,0.8513096570968628,1.200677274937334e-06,0.7074329853057861,0.8104490041732788,-0.04129926860332489,0.6531233787536621,0.7207127809524536,-0.0776853933930397,0.6974143385887146,0.6862940788269043,-0.11209817230701447,0.7788708806037903,0.7119823098182678,-0.15046177804470062,0.6754092574119568,0.5374555587768555,-0.07021788507699966,0.6784200668334961,0.3916797637939453,-0.11229471117258072,0.6860447525978088,0.2976591885089874,-0.14463704824447632,0.697114109992981,0.214334636926651,-0.16971009969711304,0.7324230670928955,0.5262833833694458,-0.0813918486237526,0.7400484085083008,0.3579164147377014,-0.11736050248146057,0.7542220950126648,0.24643582105636597,-0.14512912929058075,0.768730103969574,0.15204957127571106,-0.16673053801059723,0.7857981324195862,0.5516788959503174,-0.09647853672504425,0.7953006029129028,0.3844887614250183,-0.12984409928321838,0.8045156002044678,0.28229036927223206,-0.15690574049949646,0.8119571805000305,0.19478484988212585,-0.1767529547214508,0.8376327157020569,0.6026419997215271,-0.11525359749794006,0.8550019860267639,0.4795701503753662,-0.14569246768951416,0.8644605875015259,0.3946889638900757,-0.16279585659503937,0.870322048664093,0.3169165849685669,-0.17607152462005615
Right.letter_b,0.7954480051994324,0.8416860699653625,1.19099127005029e-06,0.7102074027061462,0.8085569739341736,-0.04335855320096016,0.6502426862716675,0.7256708741188049,-0.0813198909163475,0.685664713382721,0.6865572929382324,-0.1166997179389,0.7663237452507019,0.7080532908439636,-0.1556709259748459,0.6714305281639099,0.5383762717247009,-0.0732320174574852,0.6741107106208801,0.3932015299797058,-0.11619087308645248,0.6816077828407288,0.29873034358024597,-0.14863933622837067,0.6932491660118103,0.21369832754135132,-0.1737011820077896,0.7276405692100525,0.525387704372406,-0.0835242047905922,0.7347391843795776,0.3565784990787506,-0.11969110369682312,0.7476439476013184,0.24478444457054138,-0.14690113067626953,0.7615203261375427,0.14824193716049194,-0.1681402325630188,0.7806869745254517,0.5488728880882263,-0.09777332097291946,0.7904825210571289,0.38273197412490845,-0.13132213056087494,0.7989263534545898,0.28077563643455505,-0.1575774997472763,0.8059598207473755,0.19092366099357605,-0.17695654928684235,0.8329784274101257,0.5987021923065186,-0.11585211008787155,0.8487944602966309,0.4766586422920227,-0.14642474055290222,0.8578695058822632,0.39406630396842957,-0.16307349503040314,0.8636868596076965,0.31699755787849426,-0.17595131695270538
Right.letter_b,0.7927533984184265,0.8403649926185608,1.2049737279085093e-06,0.7074283361434937,0.8055717945098877,-0.04020797088742256,0.6476587653160095,0.7173004746437073,-0.07601099461317062,0.6818932294845581,0.6790729761123657,-0.10990046709775925,0.7607834339141846,0.709898829460144,-0.1479337215423584,0.6701438426971436,0.5351978540420532,-0.07008431851863861,0.6734042167663574,0.38947534561157227,-0.11152423918247223,0.6801343560218811,0.29658493399620056,-0.1432465761899948,0.6906063556671143,0.21452772617340088,-0.16803260147571564,0.7254770398139954,0.5250430107116699,-0.08163323998451233,0.7325745820999146,0.3575247824192047,-0.11767783761024475,0.7458955645561218,0.24647796154022217,-0.14446698129177094,0.7604489922523499,0.15288811922073364,-0.16513948142528534,0.7780312895774841,0.5509998202323914,-0.09699787199497223,0.7870596647262573,0.38301318883895874,-0.1307641863822937,0.7955394387245178,0.2821559011936188,-0.15761473774909973,0.8028110265731812,0.19613558053970337,-0.17698660492897034,0.829837441444397,0.6015190482139587,-0.11590828001499176,0.8465332388877869,0.47754809260368347,-0.14691685140132904,0.855775773525238,0.3939375877380371,-0.16458015143871307,0.8616825938224792,0.31735891103744507,-0.17811161279678345
Right.letter_b,0.7904118299484253,0.8391620516777039,1.19106312013173e-06,0.7057883739471436,0.8043723702430725,-0.039949849247932434,0.6469674706459045,0.7164901494979858,-0.07540491223335266,0.6810652613639832,0.6775046586990356,-0.10898285359144211,0.7592116594314575,0.7057772874832153,-0.14653714001178741,0.6693557500839233,0.5344306230545044,-0.0687808021903038,0.6722305417060852,0.38945597410202026,-0.10987114161252975,0.6790730357170105,0.29724639654159546,-0.14148828387260437,0.689712405204773,0.21564888954162598,-0.16611339151859283,0.7242567539215088,0.5243186950683594,-0.08020542562007904,0.7309683561325073,0.3579253852367401,-0.11585298925638199,0.7437795400619507,0.24770742654800415,-0.14250747859477997,0.7577254176139832,0.15467402338981628,-0.1630222350358963,0.7764750123023987,0.5500072240829468,-0.0954706072807312,0.7853831052780151,0.38320887088775635,-0.1287403255701065,0.7935352325439453,0.28277361392974854,-0.155156210064888,0.8003554344177246,0.19713789224624634,-0.17424775660037994,0.8279067277908325,0.6004077792167664,-0.11430668085813522,0.8448296189308167,0.4771553874015808,-0.14474116265773773,0.8538198471069336,0.39379411935806274,-0.16198070347309113,0.8592617511749268,0.3175933361053467,-0.17520198225975037
Right.letter_b,0.7899883985519409,0.8343995809555054,1.1817223821708467e-06,0.7059531807899475,0.8009697794914246,-0.040491338819265366,0.6465103030204773,0.715492844581604,-0.07597220689058304,0.679986298084259,0.6758438944816589,-0.10938064754009247,0.7578988671302795,0.7007378339767456,-0.14655853807926178,0.6690158843994141,0.5328535437583923,-0.06921190023422241,0.6718065738677979,0.3882087469100952,-0.11019886285066605,0.679242730140686,0.29620659351348877,-0.1416071206331253,0.690351128578186,0.21462738513946533,-0.16600249707698822,0.7238278388977051,0.5216315984725952,-0.0801350474357605,0.7303155064582825,0.3558758497238159,-0.11535103619098663,0.7434042096138,0.24678084254264832,-0.141623392701149,0.7574913501739502,0.15432733297348022,-0.1619349867105484,0.7759482860565186,0.5461696982383728,-0.0949079617857933,0.7844927906990051,0.380420446395874,-0.1276278793811798,0.7926802635192871,0.28121432662010193,-0.1533549427986145,0.7996562719345093,0.19624999165534973,-0.1720920205116272,0.8271276354789734,0.5957264304161072,-0.11335647106170654,0.8431683778762817,0.47370195388793945,-0.14338910579681396,0.8525218367576599,0.39102697372436523,-0.1601911336183548,0.858597457408905,0.3150675892829895,-0.17307671904563904
Right.letter_b,0.7900826930999756,0.8311945796012878,1.191821525026171e-06,0.7056550979614258,0.7997756004333496,-0.04149305447936058,0.6444975137710571,0.716623067855835,-0.07845646142959595,0.6737208962440491,0.6797934770584106,-0.11326402425765991,0.7506855726242065,0.7095173597335815,-0.15195709466934204,0.6679490804672241,0.5318480730056763,-0.07098795473575592,0.6701645851135254,0.38956066966056824,-0.11296720802783966,0.6767851114273071,0.2983167767524719,-0.14508403837680817,0.6876441836357117,0.2175084352493286,-0.1701185405254364,0.7223896980285645,0.520733654499054,-0.08209449797868729,0.7284018993377686,0.356315553188324,-0.11887779086828232,0.7412571907043457,0.2475433647632599,-0.14581310749053955,0.7553883790969849,0.15487897396087646,-0.1664295792579651,0.7743340134620667,0.5457245111465454,-0.09716032445430756,0.7820502519607544,0.38071200251579285,-0.13196152448654175,0.7898702025413513,0.2823987305164337,-0.15833349525928497,0.7966495752334595,0.198015034198761,-0.17711782455444336,0.825735867023468,0.5956874489784241,-0.11586859077215195,0.8416505455970764,0.4737427830696106,-0.14747436344623566,0.8511943817138672,0.391971230506897,-0.16487538814544678,0.8572526574134827,0.3165431022644043,-0.1780613660812378
Right.letter_b,0.7925587296485901,0.8304368257522583,1.191821525026171e-06,0.7077963352203369,0.7992545366287231,-0.04266642779111862,0.6445931792259216,0.7212203741073608,-0.08106968551874161,0.6669488549232483,0.6840193271636963,-0.11705975234508514,0.7417463064193726,0.7103608846664429,-0.15682579576969147,0.6686237454414368,0.5316230058670044,-0.07308053225278854,0.6696975827217102,0.39143192768096924,-0.1163557767868042,0.6748111248016357,0.30094704031944275,-0.14953142404556274,0.6838158965110779,0.22019898891448975,-0.17528574168682098,0.7234221696853638,0.5206718444824219,-0.08439958840608597,0.7284156084060669,0.3582671284675598,-0.1228252723813057,0.7400305867195129,0.24950236082077026,-0.15046998858451843,0.752838134765625,0.15600135922431946,-0.17128419876098633,0.7756640911102295,0.5460357069969177,-0.099777951836586,0.7825863361358643,0.3830088973045349,-0.13655178248882294,0.7900466322898865,0.2836499512195587,-0.1633036583662033,0.7962624430656433,0.19780513644218445,-0.18192794919013977,0.8271385431289673,0.596738338470459,-0.1187862753868103,0.8430024981498718,0.4754623472690582,-0.15196101367473602,0.8528860211372375,0.39375558495521545,-0.1695190668106079,0.8592191934585571,0.3182681202888489,-0.18246468901634216
